Role-play,6,MP3 Player,I’d like to give you a situation and ask you to act it out. You want to buy an MP3 player. You have a friend who knows a lot about MP3 players. Call your friend and ask three or four questions to get information about buying an MP3 player.,"I’m sorry, but there is a problem which I need you to resolve. You have borrowed your friend s MP3 player but broke it. Call your friend and explain how you broke it and what its current condition is like. And then, offer two or three alternatives to get your friend a working MP3 player as soon as possible.","That's the end of the situation. Tell me about a situation when some sort of equipment broke or did not work properly. Give me the background of the situation. And then, tell me what happened and how you resolved the problem."
Role-play,6,Nutritionist,you read about a professional nutritionist that helps people improve their diet. Call the nutritionist's office and ask three or four questions to get more information.,"After purchasing a food item at the store, you have discovered that something is wrong with the item. Call the store and explain the problem in detail and propose a solution.",Describe a time when you made a significant change to your diet or exercise routine. What led this change to happen? How did it work out eventually? Describe what happened in detail from beginning to end.
Role-play,6,Party,I’d like to give you a situation and ask you to act it out. You have been invited to a holiday party. Call your friend and ask when the party starts and what you should bring there. Ask two or three more questions about the party.,"I’m sorry, but there is a problem which I need you to resolve. You just had a car accident and you think you are going to be late for the holiday party. Call your friend, explain the situation, and give two or three alternatives regarding the situation.",Thats the end of the situation. Have you ever made plans for a trip or a party but had to cancel at the last minute because of something that happened unexpectedly? Tell me everything about what had happened that prevented you from going.
Role-play,6,Performance,I’d like to give you a situation and ask you to act it out. You want to get two tickets to see a performance during your vacation. Call the box office and ask three or four questions to get tickets.,"I'm sorry, but there is a problem which I need you to resolve. On the day of the performance, you are very sick. Call your friend and explain the situation and offer two different options to resolve this situation.","Thats the end of the situation. Has this ever happened to you? Have you ever bought tickets or made reservations but something went wrong? Tell me about that experience. Begin by giving me some background information about when and where this happened and who you were with. And then, tell me all the details of the incident and what you did to resolve it."
Role-play,5,Phone,"I’d like to give you a situation and ask you to act it out. You would like to buy a new mobile phone. Call a store and tell them what you need. And then, ask three or four questions to find out about the phones they offer.","I'm sorry, but there is a problem which I need you to resolve. When you get the new phone, you realized that it does not have all the features you need. You would like to return it to get a new phone. Call the store, explain the situation and make arrangements to get a phone that has the features you need.",That's the end of the situation. Have you ever bought a piece of technology which was not what you wanted or different from what you hade expected? Was the feature not what you wanted or did it just not work properly?
Role-play,5,Phone,What do you like most about your phone? Do you like the camera? Do you like a certain application? Do you like a game that is on your phone? Tell me why you like that feature.,What do you and your friends do on your phones besides talking to each other over the phone? Do you make updates on your social media pages? Do you play games? Tell me what you typically do on your phone,Tell me about the first phone you used. How was it? How was it different from the phone you are using now?
Role-play,5,Phone,Tell me about the kinds of things you and your friends talk about on the phone.,"I’d like to know about your routine of talking on the phone. Who do you talk with, when do you usually talk on the phone and how long do you talk for? Do you do other things at the same time when you are on the phone?","Can you tell me about a memorable phone conversation you had using your phone? Maybe your friend or your relative told you some exciting news. Maybe something funny happened while you were on the phone. 
Tell me about that story from beginning to end with lots of details about why it was so memorable."
Role-play,5,Phone,Tell me about the kinds of things you and your friends talk about on the phone.,"I’d like to know about your routine of talking on the phone. Who do you talk with, when do you usually talk on the phone and how long do you talk for? Do you do other things at the same time when you are on the phone?","How did you choose the phone that you currently use? How did you hear about it? Did you do research? 
Tell me everything you can remember about your experience of choosing your phone from beginning to end."
Role-play,6,Phone,What do you like most about your phone? Do you like the camera? Do you like a certain application? Do you like a game that is on your phone? Tell me why you like that feature.,Tell me about the first phone you used. How was it? How was it different from the phone you are using now?,"Some features and services on phones are easy to use. But you may have to get help from friends, family or the service providers for certain features, battery problems or other phone services. Tell me about a time when you had a problem using your phone. What was the problem and how did you deal with the situation?"
Role-play,6,Real estate,"Thafs the end of the situation. Tell me about a time when you found something that was broken.
Why did the thing break and how did you deal with the situation? Give me all the details about that incident.","I’m sorry, but there is a problem which I need you to resolve. When you get to your new home, you discover that a window is broken. Call the repair shop and Leave a message. Describe in detail the condition of the window.",Thats the end of the situation. Tell me about a time when you found something that was broken. Why did the thing break and how did you deal with the situation? Give me all the details that incident. 
Role-play,6,Recycling,Suppose that you have moved into a new building. Call the manager of the building and ask three or four questions about recycling.,"a new resident from aborad has just rented an apartment in your building. Hoever, he is throwing away garbage in the recycling bin. Other residents are very upset about that. Go to the new resident and explain the situation and tell him about the recycling policy.",tell me what recycling was like when you were a child. Was there a particular place you took out the recyclables to? How was recycling back then different from what you are doing now?
Role-play,6,relative's House,"I’d like to give you a situation and ask you to act it out. Someone in your family is going on a vacation, and you have agreed to take care of his or her responsibilities at home. Call you relative and ask three or four questions to get all the information you need.","I’m sorry, but there is a problem which I need you to resolve. When you arrive at your relative's house, the door is locked and the key is not where it is supposed to be. Call your relative's hotel and leave a message explaning the situation. Give two or three options to resolve the problem.","Thats the end of the situation.  Have you ever been in a situation where you agreed to do something for friends or family members and then couldn't do it? Give me all the detials about what you agreed to do, what happened, and how the situation was resolved."
Role-play,6,Rental car,I’d like to give you a situation and ask you to act it out. You need to rent a car for about a week. Call the rental agency and ask three or four questions to get all the information you need..,"I'm sorry, but there is a problem which I need you to resolve. You have received the rental car, but there are many problems with it. Call the rental agency and explain the situation. Give two to three alternatives. ",That's the end of the situation. Have you ever rented a car? When and where was it? Why did you need to rent a car? Where did you go? Tell me everything about that experience.
Role-play,6,Rental car,I’d like to give you a situation and ask you to act it out. You need to rent a car for about a week. Call the rental agency and ask three or four questions to get all the information you need. ,"I'm sorry, but there is a problem which I need you to resolve. You want to rent a specific kind of car, but you find out that NONE are available. Call the manager and describe the situation. Explain why you want that particular kind of car and offer several alternatives to solve the problem.",That's the end of the situation.  Have you ever rented a car? When and where was it? Why did you need to rent a car? Where did you go? Tell me everything about that experience
Role-play,6,Restaurant,I'd like to give you a situation and ask you to act it out. Your friend has a family member who has just opened up a restaurant. Ask three or four questions to learn more about this new restaurant to decide whether you want to order food from it.,"I’m sorry, but there is a problem which I need you to resolve. You ordered food to be delivered to your workplace for a lunch meeting. When you opened the package, you realize that the delivery person has brought you someone else s order. Call the restaurant, talk to the manager and offer two or three solutions to the problem so that you can get the correct order as soon as possible.","That's the end of the situation. Tell me about a time when you went out for a special meal with your family, friends or co-workers. What was the occasion? Where did you go and what happened during the meal? Tell me what happened from beginning to end."
Role-play,6,Store,I’d like to give you a situation and ask you to act it out.  You are at a clothing store and need to get some clothes. Ask two to three questions about the clothes you would like to buy. ,"I'm sorry,but there is a problem which I need you to resolve. The clothes you have ordered have arrived, but one of the shirts has a problem. Call the clothing store and explain the problem. Give two to three alternatives to solve the problem. ",that's the end of the situation. Have you ever been unhappy with something that you bought or some service you received? What was the problem? How did you deal with the situation? Tell me everything in detail.
Role-play,5,Technology,"What kind of technology do people typically use in your country? Do people use computers, cell phones, or hand-held devices? What are some common forms of technology that people have?",Tell me about a piece of technology that you use every day. What kind of things do you use it for?,Technology has definitely changed over time. Tell me about an early memory that you have about a piece of technology. It could be a computer or a mobile phone from many years ago. Describe for me what this thing was like back then. How has that technology changed over time?
Role-play,6,Technology,"What kind of technology do people typically use in your country? Do people use computers, cell phones, or hand-held devices? What are some common forms of technology that people have?",Technology has definitely changed over time. Tell me about an early memory that you have about a piece of technology. It could be a computer or a mobile phone from many years ago. Describe for me what this thing was like back then. How has that technology changed over time?,Problems often come up because of our dependence on technology. Think about a time when you experienced a problem because some piece of technology was not working properly. Maybe your computer crashed or maybe your cell phone had no service. Tell me about a time when you had some kind of problem getting your technology to work.
Role-play,6,Technology Indurstry Report,I’d like to give you a situation and ask you to act it out. You are writing a report on the technology industry. Your friend knows a lot about this industry. Call him and ask three or four questions to learn more about this industry.,"I'm sorry, but there is a problem which I need you to resolve. Your friend offers to meet you so that you can learn more about the indusrtry which he works in. however, a few days before the meeting. A member of your family has an emergency. Call your friend, explain the situation, and offer two or three alternatives to get the information later on.","That's the end of the situation. Tell me about a time you learned about an exciting new product. It might have been the first time you learned about smartphones, video games, cars or other products. Tell me about the product and how you learned about it. Tell me everything you did from beginning to end in as much detail as possible."
Role-play,6,Traveling,I’d like to give you a situation and ask you to act it out. You want to take a trip within your own country. Call the travel agent and ask three or four questions to find out what you need. ,"I'm sorry,but there is a problem which I need you to resolve.  You have booked a non-refundable plane ticket. However, something has happened that prevents you from going next week. Call the travel agent, explain what has happened. And offer some alternatives to resolve the problem. ","that's the end of the situation.  There are times when something out of the ordinary happens while traveling. I wonder if you have ever experienced anything surprising,unexpected or unusual during a trip. Tell me the story of that experience, expecially about what made it so unforgettable."
Role-play,6,TV,I’d like to give you a situation and ask you to act it out. You are having group of friends over to watch a movie. Ask your friends four to five questions about about the kind of movie you should watch together.     ,"I’m sorry, but there is a problem which I need you to resolve. When you try to play the movie on the screen, something is wrong and it does not play. Explain the problems to your guests and offer two or three solutions or alternatives to the problem. ","Thats the end of the situation. Have you ever gone to a movie or wanted to watch a special TV event,and then something happened that prevented you from watching it? Tell me about that experience, when it happened, where you were, and who you were with. Give me all the details, especially about what happened that prevented you from watching the movie or the TV event. How did you deal with the situations?    "
Role-play,5,weather,Tell me about the weather in your country. Are there different seasons? What is the weather typically like?,How has the weather in your country changed over time? What was the weather typically like when you were a child? How was the weather different from the weather today?,"Severe weather can often cause serious problems. Tell me about an experience you had when the weather created some kind of problems. Maybe roads were flooded, maybe schools and businesses were closed due to snow or cold weather conditions. Tell me about an experience you had when severe weather created some kind of problem. Give me lots of details."
Role-play,6,weather,Tell me about the weather in your country. Are there different seasons? What is the weather typically like?,How has the weather in your country changed over time? What was the weather typically like when you were a child? How was the weather different from the weather today?,How has the weather in your country changed over time? What was the weather typically like when you were a child? How was the weather different from the weather today?
Role-play,6,weather,Tell me about the weather in your country. Are there different seasons? What is the weather typically like?,How has the weather in your country changed over time? What was the weather typically like when you were a child? How was the weather different from the weather today?,"Severe weather can often cause serious problems. Tell me about an experience you had when the weather created some kind of problems. Maybe roads were flooded, maybe schools and businesses were closed due to snow or cold weather conditions. Tell me about an experience you had when severe weather created some kind of problem. Give me lots of details."
Avanced,6,Housing ,I would like to now talk about where you live. Compare how you solve problems in your home to how your parents or friends solve problems that occur in their homes. How is it similar? How is it different?,What are some major problems people have when they rent a home or an apartment? How do people deal with these issues? How do these things affect how or where people live?,
Avanced,6,Housing ,I would like to now talk about where you live. Many homes today are equipped with new appliances or electronic devices that make everyday life more convenient. What are some of these new home appliances or electronic devices? How have they changed household responsibilities?,Think about a specific modern appliance or device that people consider as useful or convenient at home. What do people say about this home appliance or device?,
Avanced,6,Housing ,I would like to now talk about where you live. How has the style of homes changed over the past 5 or 10 years at where you live? Are the homes being built today different from the homes built 10 years ago? What developments or changes have you noticed?,Sometimes the issues of too many new homes or not enough new homes can create a controversy in a community. Think of a time when the issue regarding housing was in the news in your area. What was the issue and why were people talking about it? ,
Avanced,6,Industry,"Can you tell me about an industry that you follow? Maybe you are interested in the food industry,energy,mobile computing or another industry. What was this industry like three years ago? How has it changed since then?",Tell me about a time that a product did NOT meet the expectations of the public. Maybe the gaming industry produced a new video game platform that did not perform well or a new smartphone or a software program had problems when it was first released. Tell me all about what happened in detail and describe the reactions of the public and the industry to that issue. ,
Avanced,6,Industry,What do people usually do to prepare for their future careers? How do they learn about the different types of industries and how do they get ready to apply for those jobs?,what is in industry or a company that people in your company are talking about nowadays? Tell me why people are interested in this industry and what they are saying about it. Give me lots of details.,
Avanced,6,movie,You indicated in the survey that you like to go to movies with adults. Could you compare the movies made today to movies you saw while growing up? How have movies changed over the years? What are the differences and similarities?,"When you talk to your friends or family about movies, What topics or issues regarding movies do you discuss? Why are these issues or interest or concern to you and your friends? What makes them so important? ",
Avanced,6,Music,"You indicated in the survey that you listen to music. Pick two different kinds of music or composers. Describe each in as much detail as possible, and then compare the similarities and differences between them. ",What new electronic gadgets or equipment are people who like music interested in these days? What are they talking about? What new products excite them and why? ,
Avanced,6,Overseas Trips,You indicated in the survey that you take vacations internationally. How has traveling to other countries changed over the years? Is it easier or more difficult? Describe what traveling was like in the past and what changes you have seen over the years.,when people discuss traveling to other countries. What are the things that they are most interested in doing or seeing? Why are these things of such interest or importance to travelers? ,
Avanced,6,Phone,"Describe how people used cell phones five years ago.
What could they do with their phone functions and application? What are some of the biggest changes as to how people use their phones? Describe the phone you used to use in the past in detail","In some socities, there is a concern that young people are now developing face-to-face communication skills because they spend too much time on their phones. What do people in your country think about the way in which young people use their phones?",
Avanced,6,Shopping,You indicated in the survey that you go shopping. Going shopping has changed. Going shopping has changed a great deal over the years. Talk about the most significant changes in shopping over the years.,what kinds of products and services do you hear shoppers talk about the most these days? Why do you think they are generating so much  interest? Tell me in detail about those products. What are people saying about them and why? ,
Avanced,6,TV,"Audio or visual technology has changed over time. Now, people use big screens and tablets at home to enjoy visual content. Can you tell me about some different ways people watch TV programs? How has it changed over the last 10 years? ",New technology is being applied to visual content these days. How is new technology being applied? What are some trends these days related to this technology? And what do people think about it? ,
Avanced,6,Vacation at Home,You indicated in the survey that you stay at home for vacations. How do most people spend their vacation in your country? How do most people spend their vacation in your country? How does that compare to the way people spent their vacation when you were growing up? are they doing things differently? how have things changed and why have things changed? please take a minute to discuss this topic.,"experts state that vacations are important for every individual. Take a minute and report for me the important benefits of vacation time to a person's health, relationships and personal growth.",
Advacned,5,Domestic Trips,You indicated in the survey that you take vacations domestically. Most people say that traveling has become more difficult in the past five years. Tell me what types of changes you have observed when traveling and how these changes affected the traveler or travel experience.,"When people talk about traveling, what are the main issues or concerns they typically raise or discuss? What has caused these concerns? What is being done to address these concerns for the future?",None
Advacned,6,Domestic Trips,You indicated in the survey that you take vacations domestically. Most people say that traveling has become more difficult in the past five years. Tell me what types of changes you have observed when traveling and how these changes affected the traveler or travel experience.,"When people talk about traveling, what are the main issues or concerns they typically raise or discuss? What has caused these concerns? What is being done to address these concerns for the future?",None
Advacned,5,Family / Frlend,"Describe two different friends or family members. Describe each of them in as much detail as you can. And then, tell me about the similarities they have in common and the differences between them.","When you get together with friends or family, what are some of the topics or interests you discuss? Why are these things of interest or concern? How do these things affect your life? Please explain in as much detail as you can.",None
Advacned,6,Family / Frlend,"Describe two different friends or family members. Describe each of them in as much detail as you can. And then, tell me about the similarities they have in common and the differences between them.","When you get together with friends or family, what are some of the topics or interests you discuss? Why are these things of interest or concern? How do these things affect your life? Please explain in as much detail as you can.",None
Advacned,5,Food,How has food shopping changed over the last 20 years? What are some of the trends or changes you have noticed when comparing shopping today with that of the past?,There have been many stories in the news of foods that have been contaminated or that contained dangerous bacteria. Tell me about the food scare stories you heard about or read about.,None
Advacned,6,Food,How has food shopping changed over the last 20 years? What are some of the trends or changes you have noticed when comparing shopping today with that of the past?,There have been many stories in the news of foods that have been contaminated or that contained dangerous bacteria. Tell me about the food scare stories you heard about or read about.,None
Advacned,5,Gathering,"Celebrations and gatherings are important to people living in a city or town. However, a lot of work, organization and money go into putting one of these events together. Was there a discussion among people related to organizing an event recently? What was the issue or difficulty people were discussing?",Gatherings and celebrations in small towns are often different from those in big cities. Tell me about some of the similarities and differences between the celebrations people have in small towns and in big cities in your country.,None
Advacned,5,Gathering,How have celebrations and gatherings in your country changed since you were a child? Are there more of these events now than before? What sorts of events are more popular today than in the past?,"What kinds of concerns do you hear people express when they have gatherings and celebrations in your area?
Do people complain about traffic, parking, noise, garbage or other problems? What do people in your area say about such celebrations?",None
Advacned,6,Gathering,"Celebrations and gatherings are important to people living in a city or town. However, a lot of work, organization and money go into putting one of these events together. Was there a discussion among people related to organizing an event recently? What was the issue or difficulty people were discussing?",Gatherings and celebrations in small towns are often different from those in big cities. Tell me about some of the similarities and differences between the celebrations people have in small towns and in big cities in your country.,None
Advacned,6,Gathering,How have celebrations and gatherings in your country changed since you were a child? Are there more of these events now than before? What sorts of events are more popular today than in the past?,"What kinds of concerns do you hear people express when they have gatherings and celebrations in your area?
Do people complain about traffic, parking, noise, garbage or other problems? What do people in your area say about such celebrations?",None
Advacned,5,Geography,"I’d like you to think about a specific historic event that has affected the relationship between your country and one of its neighboring nations. It could be a treaty signed between two countries, a cultural event or the visit of another country s minister or president. Tell me in detail about everything that happened.","Tell me in detail about changes you have observed concerning the relationship between your country and other countries. The change might be related to the economy, sports, arts, culture or politics. Describe the changes in detail.",None
Advacned,6,Geography,"I’d like you to think about a specific historic event that has affected the relationship between your country and one of its neighboring nations. It could be a treaty signed between two countries, a cultural event or the visit of another country s minister or president. Tell me in detail about everything that happened.","Tell me in detail about changes you have observed concerning the relationship between your country and other countries. The change might be related to the economy, sports, arts, culture or politics. Describe the changes in detail.",None
Advacned,5,Health,"Describe how people usually stayed in good shape when you were a child. What kinds of sports did they play?
Were gyms popular then? Describe what fitness was like then, and how it has changed over the years.",Tell me about a recent news story related to health issues. Describe what happened in detail. What was the reaction of your community?,None
Advacned,5,Health,"Different generations have different views on what is healthy. Some generations think people have to be skinny in order to be healthy, while others believe people must be muscular. What did your parents' generation think people have to be like in order to be healthy? How does that compare to what your generation believes?","Describe a recent event in your area that involved health issues. Perhaps, something happened in the food or medical industries. Perhaps, something related to sports happened or something like smoking was banned.
Describe what happened in detail including the reaction of your community.",None
Advacned,6,Health,"Describe how people usually stayed in good shape when you were a child. What kinds of sports did they play?
Were gyms popular then? Describe what fitness was like then, and how it has changed over the years.",Tell me about a recent news story related to health issues. Describe what happened in detail. What was the reaction of your community?,None
Advacned,6,Health,"Different generations have different views on what is healthy. Some generations think people have to be skinny in order to be healthy, while others believe people must be muscular. What did your parents' generation think people have to be like in order to be healthy? How does that compare to what your generation believes?","Describe a recent event in your area that involved health issues. Perhaps, something happened in the food or medical industries. Perhaps, something related to sports happened or something like smoking was banned.
Describe what happened in detail including the reaction of your community.",None
Advacned,5,Holiday,What are some holidays in your country? What do people do during these holidays? What is special about them?,What are some issues or concerns people have regarding holidays? What do people do to address those issues or concerns?,None
Advacned,6,Holiday,What are some holidays in your country? What do people do during these holidays? What is special about them?,What are some issues or concerns people have regarding holidays? What do people do to address those issues or concerns?,None
Advacned,5,Housing,Talk about general housing changes compared to the past. What do you think is the most evident? Give me all the details.,What are some current social issues related to housing in your country? Why do these problems occur and how do people deal with the situation?,None
Advacned,6,Housing,Talk about general housing changes compared to the past. What do you think is the most evident? Give me all the details.,What are some current social issues related to housing in your country? Why do these problems occur and how do people deal with the situation?,None
Advacned,5,Housing ,I would like to now talk about where you live. How has the style of homes changed over the past 5 or 10 years at where you live? Are the homes being built today different from the homes built 10 years ago? What developments or changes have you noticed?,What are some major problems people have when they rent a home or an apartment? How do people deal with these issues? How do these things affect how or where people live?,None
Advacned,5,Housing ,I would like to now talk about where you live. Many homes today are equipped with new appliances or electronic devices that make everyday life more convenient. What are some of these new home appliances or electronic devi ces? How have they changed household responsibilities?,Think about a specific modern appliance or device that people consider as useful or convenient at home. What do people say about this home appliance or device?,None
Advacned,5,Housing ,I would now like to talk about where you live. Compare how you solve problems in your home to how your parents or friends solve problems that occur in their homes. How is it similar? How is it different?,"Sometimes the issues of too many new homes or not enough new homes can create a controversy in a 
community. Think of a time when the issue regarding housing was in the news in your area.  What was the issue and why were people talking about it?",None
Advacned,6,Housing ,I would like to now talk about where you live. How has the style of homes changed over the past 5 or 10 years at where you live? Are the homes being built today different from the homes built 10 years ago? What developments or changes have you noticed?,What are some major problems people have when they rent a home or an apartment? How do people deal with these issues? How do these things affect how or where people live?,None
Advacned,6,Housing ,I would like to now talk about where you live. Many homes today are equipped with new appliances or electronic devices that make everyday life more convenient. What are some of these new home appliances or electronic devi ces? How have they changed household responsibilities?,Think about a specific modern appliance or device that people consider as useful or convenient at home. What do people say about this home appliance or device?,None
Advacned,6,Housing ,I would now like to talk about where you live. Compare how you solve problems in your home to how your parents or friends solve problems that occur in their homes. How is it similar? How is it different?,"Sometimes the issues of too many new homes or not enough new homes can create a controversy in a 
community. Think of a time when the issue regarding housing was in the news in your area.  What was the issue and why were people talking about it?",None
Advacned,5,Industry,"Can you tell me about an industry that you follow? Maybe you are interested in the food industry, energy, mobile computing or another industry. What was this industry like three years ago? How has it changed since then?",Tell me about a time that a product did not meet the expectations of the public. Maybe the gaming industry produced a new video game platform that did not perform well or a new smartphone or a software program had problems when it was first released. Tell me all about what happened in detail and describe the reactions of the public and the industry to that issue.,None
Advacned,5,Industry,"How do people prepare for future work in your country’s industries? Do they get general education first or receive specific training once they join the company? Do they receive specific job training from a young age?
How has the process changed over the past five years? Give me all the details.",What is an industry or a company that people in your country are talking about nowadays? Tell me why people are interested in this industry and what they are saying about it. Give me lots of details.,None
Advacned,6,Industry,"Can you tell me about an industry that you follow? Maybe you are interested in the food industry, energy, mobile computing or another industry. What was this industry like three years ago? How has it changed since then?",Tell me about a time that a product did not meet the expectations of the public. Maybe the gaming industry produced a new video game platform that did not perform well or a new smartphone or a software program had problems when it was first released. Tell me all about what happened in detail and describe the reactions of the public and the industry to that issue.,None
Advacned,6,Industry,"How do people prepare for future work in your country’s industries? Do they get general education first or receive specific training once they join the company? Do they receive specific job training from a young age?
How has the process changed over the past five years? Give me all the details.",What is an industry or a company that people in your country are talking about nowadays? Tell me why people are interested in this industry and what they are saying about it. Give me lots of details.,None
Advacned,5,Internet,How does Internet usage vary among people of different age groups from old to young? Why do they use the Internet? What do they do online? Please discuss this in more detail.,"What kinds of concerns do people have about Internet use regarding security, privacy or safety? How have these concerns changed over time? Please discuss this in more detail.",None
Advacned,6,Internet,How does Internet usage vary among people of different age groups from old to young? Why do they use the Internet? What do they do online? Please discuss this in more detail.,"What kinds of concerns do people have about Internet use regarding security, privacy or safety? How have these concerns changed over time? Please discuss this in more detail.",None
Advacned,5,movie,"When you talk to your friends or family about movies, what topics or issues regarding movies do you discuss?
Why are these issues of interest or concern to you and your friends? What makes them so important?",You indicated in the survey that you like to go to movies with adults. Could you compare the movies made today to movies you saw while growing up? How have movies changed over the years? What are the differences and similarities?,None
Advacned,6,movie,"When you talk to your friends or family about movies, what topics or issues regarding movies do you discuss?
Why are these issues of interest or concern to you and your friends? What makes them so important?",You indicated in the survey that you like to go to movies with adults. Could you compare the movies made today to movies you saw while growing up? How have movies changed over the years? What are the differences and similarities?,None
Advacned,5,Music,What new electronic gadgets or equipment are people who like music interested in these days? What are they talking about? What new products excite them and why?,"You indicated in the survey that you listen to music. Pick two different kinds of music or composers. Describe each in as much detail as possible, and then compare the similarities and differences between them.",None
Advacned,6,Music,What new electronic gadgets or equipment are people who like music interested in these days? What are they talking about? What new products excite them and why?,"You indicated in the survey that you listen to music. Pick two different kinds of music or composers. Describe each in as much detail as possible, and then compare the similarities and differences between them.",None
Advacned,5,Overseas Trips,"When people discuss traveling to other countries, what are the things that they are most interested in doing or seeing? Why are these things of such interest or importance to travelers?",You indicated in the survey that you take vacations internationally. How has traveling to other countries changed over the years? Is it easier or more difficult? Describe what traveling was like in the past and what changes you have seen over the years.,None
Advacned,6,Overseas Trips,"When people discuss traveling to other countries, what are the things that they are most interested in doing or seeing? Why are these things of such interest or importance to travelers?",You indicated in the survey that you take vacations internationally. How has traveling to other countries changed over the years? Is it easier or more difficult? Describe what traveling was like in the past and what changes you have seen over the years.,None
Advacned,5,Phone ,Describe how people used cell phones five years ago. What could they do with their phone functions and applications? What are some of the biggest changes as to how people use their phones? Describe the phone you used to use in the past in detail.,"In some societies, there is a concern that young people are not developing face-to-face communication skills because they spend too much time on their phones. What do people in your country think about the way in which young people use their phones?",None
Advacned,6,Phone ,Describe how people used cell phones five years ago. What could they do with their phone functions and applications? What are some of the biggest changes as to how people use their phones? Describe the phone you used to use in the past in detail.,"In some societies, there is a concern that young people are not developing face-to-face communication skills because they spend too much time on their phones. What do people in your country think about the way in which young people use their phones?",None
Advacned,5,Recycling,Describe what the attitude was toward recycling when you were a child. Did people recycle then? Did they throw everything out in the garbage? What were people s views on recycling at that time and how have they changed over the years?,Stories about recycling are often in the media. Tell me about one news story that you heard related to recycling or perhaps the environment. Describe what the story was about and what the reaction to the story was.,None
Advacned,5,Recycling,The handling of recycling materials has changed over the years. Tell me how the collection of recycling materials used to be in the past. And how has it evolved to the present?,What are some of the stories in the news with respect to recycling or the environment today? Describe what the current news reports are saying about recycling or the environment.,None
Advacned,6,Recycling,Describe what the attitude was toward recycling when you were a child. Did people recycle then? Did they throw everything out in the garbage? What were people s views on recycling at that time and how have they changed over the years?,Stories about recycling are often in the media. Tell me about one news story that you heard related to recycling or perhaps the environment. Describe what the story was about and what the reaction to the story was.,None
Advacned,6,Recycling,The handling of recycling materials has changed over the years. Tell me how the collection of recycling materials used to be in the past. And how has it evolved to the present?,What are some of the stories in the news with respect to recycling or the environment today? Describe what the current news reports are saying about recycling or the environment.,None
Advacned,5,Restaurant,"Many fast-food, take-out or delivery restaurants are now offering healthy choices. Why do you think this change has come about in recent years? Was it a result of consumer pressure, market forces or something else?","Chain restaurants such as McDonalds have a set menu you can expect. On the other hand, small local restaurants have their own menus, and you may not be able to know what to expect. Talk about your experience of going to a chain restaurant and a local restaurant. What was the biggest difference?",None
Advacned,5,Restaurant,Many restaurants are changing their menus to suit customers who are more health-conscious. Talk about the changes you notice about restaurants in your country related to this trend.,"What are the latest trends people are talking about related to take-out or delivery food options? Perhaps, it has to do with ordering online or an app. Or it has to do with some kinds of new offerings. Discuss the changes that you have observed recently regarding take-out or delivery food options.",None
Advacned,5,Restaurant,"What are the latest trends people are talking about related to take-out or delivery food options? Perhaps, it has to do with ordering online or an app. Or it has to do with some kinds of new offerings. Discuss the changes that you have observed recently regarding take-out or delivery food options.",What kinds of changes in restaurants or eating out have you noticed over the last few years? How was eating out different? What has brought about some of these changes?,None
Advacned,5,Restaurant,What kinds of changes in restaurants or eating out have you noticed over the last few years? How was eating out different? What has brought about some of these changes?,"When your friends or family discuss restaurants they like or dislike, what are some of the characteristics they discuss the most? How do these characteristics affect their dining experiences?",None
Advacned,6,Restaurant,"Many fast-food, take-out or delivery restaurants are now offering healthy choices. Why do you think this change has come about in recent years? Was it a result of consumer pressure, market forces or something else?","Chain restaurants such as McDonalds have a set menu you can expect. On the other hand, small local restaurants have their own menus, and you may not be able to know what to expect. Talk about your experience of going to a chain restaurant and a local restaurant. What was the biggest difference?",None
Advacned,6,Restaurant,Many restaurants are changing their menus to suit customers who are more health-conscious. Talk about the changes you notice about restaurants in your country related to this trend.,"What are the latest trends people are talking about related to take-out or delivery food options? Perhaps, it has to do with ordering online or an app. Or it has to do with some kinds of new offerings. Discuss the changes that you have observed recently regarding take-out or delivery food options.",None
Advacned,6,Restaurant,"What are the latest trends people are talking about related to take-out or delivery food options? Perhaps, it has to do with ordering online or an app. Or it has to do with some kinds of new offerings. Discuss the changes that you have observed recently regarding take-out or delivery food options.",What kinds of changes in restaurants or eating out have you noticed over the last few years? How was eating out different? What has brought about some of these changes?,None
Advacned,6,Restaurant,What kinds of changes in restaurants or eating out have you noticed over the last few years? How was eating out different? What has brought about some of these changes?,"When your friends or family discuss restaurants they like or dislike, what are some of the characteristics they discuss the most? How do these characteristics affect their dining experiences?",None
Advacned,5,Shopping,What kinds of products and services do you hear shoppers talk about the most these days? Why do you think they are generating so much interest? IeU me in detail about those products. What are people saying about them and why?,"You indicated in the survey that you go shopping. Going shopping has changed a great deal over the years.
Talk about the most significant changes in shopping over the years.",None
Advacned,6,Shopping,What kinds of products and services do you hear shoppers talk about the most these days? Why do you think they are generating so much interest? IeU me in detail about those products. What are people saying about them and why?,"You indicated in the survey that you go shopping. Going shopping has changed a great deal over the years.
Talk about the most significant changes in shopping over the years.",None
Advacned,5,TV,"Audio or visual technology has changed over time. Now, people use big screens and tablets at home to enjoy visual content. Can you tell me about some different ways people watch TV programs? How has it changed over the last 10 years?","New technology is being applied to visual content these days. How is new technology being applied?
What are some trends these days related to this technology? And what do people think about it?",None
Advacned,6,TV,"Audio or visual technology has changed over time. Now, people use big screens and tablets at home to enjoy visual content. Can you tell me about some different ways people watch TV programs? How has it changed over the last 10 years?","New technology is being applied to visual content these days. How is new technology being applied?
What are some trends these days related to this technology? And what do people think about it?",None
